,Input_file,Emb_dim,Batch_size,Neg_pos_ratio,Min_keep,Epochs,Learning_rate,T_Preproccessing,T_Training,T_Epoch_1,T_Epoch_2,T_Epoch_3,T_Epoch_4,T_Epoch_5,Training_loss,Validation_loss
0,Testdata/train_10000.txt,200,128,4,0.5,5,0.001,90.45336890220642,861.7829110622406,161.3934190273285,173.129212141037,173.41836619377136,179.88044595718384,173.94884204864502,"[3173.5442360781394, 2078.140109472117, 1317.7614150579464, 797.3857195044529, 470.4561110129453]","[2831.7843459835813, 2370.503931239357, 2029.762347978415, 1790.191138738034, 1641.4126982429066]"
1,Testdata/train_10000.txt,200,256,4,0.5,5,0.001,91.6648907661438,422.3654053211212,78.45304083824158,85.06496095657349,84.89345192909241,87.404287815094,86.53654599189758,"[6519.113149831151, 4760.371976197907, 3440.9882768454013, 2423.2849014574367, 1659.6132000795344]","[5971.8346952550555, 5215.482301958869, 4624.526430735868, 4145.936083266314, 3776.187566061581]"
2,Testdata/train_10000.txt,200,512,4,0.5,5,0.001,90.7521550655365,206.99269890785217,40.584558725357056,40.75430083274841,42.75522208213806,41.741137742996216,41.14480400085449,"[13550.782123009481, 10769.588064651602, 8588.537330144283, 6797.972019111285, 5311.109518823638]","[12649.270530790442, 11416.849215877757, 10447.270243566176, 9623.656715303308, 8906.644057329962]"
3,Testdata/train_10000.txt,200,1024,4,0.5,5,0.001,89.43761610984802,122.23894882202148,24.400557041168213,24.529340982437134,24.4463050365448,24.351906061172485,24.49824285507202,"[27426.09045266544, 23269.129443359376, 19801.56060001149, 16825.15579331342, 14241.652954101562]","[26455.78161764706, 24512.162408088236, 22921.142256433825, 21547.465785845587, 20326.918290441175]"
4,Testdata/train_10000.txt,300,128,4,0.5,5,0.001,90.65649008750916,1243.2705121040344,232.20654797554016,253.06082105636597,253.8263599872589,251.04755997657776,253.11648893356323,"[3895.420846372151, 2442.0689360054816, 1458.7476003629288, 822.9146262715095, 449.30921472370295]","[3477.8314426517627, 2949.749836939951, 2573.268046270941, 2324.146151782838, 2173.6220018164927]"
5,Testdata/train_10000.txt,300,256,4,0.5,5,0.001,90.29848408699036,592.8945789337158,109.34897089004517,119.96077585220337,121.36032271385193,122.46637201309204,119.74521231651306,"[7992.028616589194, 5651.33796613241, 3923.4123172900463, 2636.311855759993, 1714.2218951982322]","[7341.597240492877, 6461.86828326057, 5792.049873621324, 5263.746821145451, 4864.617206887638]"
6,Testdata/train_10000.txt,300,512,4,0.5,5,0.001,90.73315095901489,290.21025681495667,58.49793219566345,57.84526801109314,57.993505001068115,58.008861780166626,57.85126805305481,"[16399.133707083027, 12758.53564093566, 9883.495842058634, 7562.089332456968, 5693.197616914235]","[15404.362666590074, 13989.310541130515, 12881.665085018383, 11957.528866038603, 11173.37321059283]"
7,Testdata/train_10000.txt,300,1024,4,0.5,5,0.001,94.12918877601624,162.6466202735901,32.609679222106934,32.31974458694458,32.61784505844116,32.63855004310608,32.44779992103577,"[33207.89871036305, 27625.388755170035, 23035.75187557445, 19139.522865923715, 15802.597890337776]","[31480.14372702206, 29196.270105698528, 27391.406962316178, 25857.533892463234, 24521.57557444853]"
