,Input_file,Emb_dim,Batch_size,Neg_pos_ratio,Min_keep,Epochs,Learning_rate,T_Preproccessing,T_Training,T_Epoch_1,T_Epoch_2,T_Epoch_3,T_Epoch_4,T_Epoch_5,T_Epoch_6,T_Epoch_7,T_Epoch_8,T_Epoch_9,T_Epoch_10,T_Epoch_11,T_Epoch_12,T_Epoch_13,T_Epoch_14,T_Epoch_15,T_Epoch_16,T_Epoch_17,T_Epoch_18,T_Epoch_19,T_Epoch_20,Training_loss,Validation_loss
0,train_10000.txt,100,512,4,0.5,20,0.001,85.30059862136841,209.87569046020508,11.863944292068481,11.888620615005493,11.360449314117432,12.13698434829712,10.389951467514038,10.650381803512573,10.050006628036499,10.005042314529419,10.418935060501099,9.99308967590332,10.170299291610718,10.035244464874268,10.190001726150513,10.143336534500122,9.83564019203186,10.116526126861572,10.126554489135742,10.229866027832031,10.071605443954468,10.134947299957275,"[9635.782050378544, 7849.000768018225, 6444.678390210788, 5289.538309942815, 4325.990928324052, 3522.494480408344, 2850.4915731932874, 2290.897612491658, 1835.4537225872145, 1475.5396872339263, 1197.0283933029962, 983.4332325728898, 820.3122256564111, 696.386713985842, 602.5107966607028, 531.4129306079712, 477.40204392266025, 436.0443727383733, 404.04291414196257, 378.88408506952436]","[8950.476533777573, 7962.710684742647, 7182.423667279411, 6530.478897633272, 5983.770243566177, 5523.441748046875, 5129.985164866728, 4796.356145163143, 4522.041594381893, 4302.5012235753675, 4127.980796185661, 3988.052353802849, 3874.7968046300552, 3782.521174172794, 3706.8675450942096, 3644.5399485868566, 3592.8424833409927, 3549.618821806066, 3513.159540153952, 3482.1230971392465]"
