,Input_file,Emb_dim,Batch_size,Neg_pos_ratio,Min_keep,Epochs,Learning_rate,T_Preproccessing,T_Training,T_Epoch_1,T_Epoch_2,T_Epoch_3,T_Epoch_4,T_Epoch_5,T_Epoch_6,T_Epoch_7,T_Epoch_8,T_Epoch_9,T_Epoch_10,T_Epoch_11,T_Epoch_12,T_Epoch_13,T_Epoch_14,T_Epoch_15,T_Epoch_16,T_Epoch_17,T_Epoch_18,T_Epoch_19,T_Epoch_20,Training_loss,Validation_loss
0,train_1000.txt,100,512,4,0.5,20,0.001,16.43304204940796,27.43112301826477,1.480329990386963,1.426353931427002,1.5242810249328613,1.3339478969573975,1.3097050189971924,1.4699292182922363,1.5022938251495361,1.300218105316162,1.2924048900604248,1.295111894607544,1.2950570583343506,1.3029489517211914,1.2612299919128418,1.4481899738311768,1.2804160118103027,1.6706571578979492,1.3138680458068848,1.3198251724243164,1.2667210102081299,1.287132978439331,"[9919.48996649848, 9349.88643222385, 8822.168426513672, 8316.890814887152, 7836.41081237793, 7379.967322455512, 6946.476382785373, 6534.97797648112, 6144.529547797309, 5774.275419447157, 5423.441856384277, 5091.309054056804, 4777.153042263455, 4480.221487257216, 4199.794425116645, 3935.2161390516494, 3685.8705842759873, 3451.15557607015, 3230.4649141099717, 3023.181512620714]","[9985.400065104166, 9793.428873697916, 9615.967800564236, 9451.24037000868, 9297.82728407118, 9153.757649739584, 9018.145128038195, 8890.360297309027, 8769.778564453125, 8655.808024088541, 8547.985324435764, 8445.912082248264, 8349.110405815973, 8257.083333333334, 8169.434461805556, 8085.857096354167, 8006.097737630208, 7929.936577690973, 7857.164957682292, 7787.578911675348]"
